order_id,customer_state,product_category,delivery_days,lateness,risk_score,actual_bad_review
ce4ba4deb893a9919c6fb459e3d59fcd,RJ,construcao_ferramentas_construcao,7,-4,0.253503007560657,0
6fd02c57bbfd14c7ccd7d01f408f1058,RS,cama_mesa_banho,19,-2,0.5127054067220282,0
65784d2ba207f200197a7f5ebb1f35fc,DF,esporte_lazer,8,-10,0.2862249803992386,0
19cf1ad54fe41157e76ef5f1fc4eb56f,GO,cama_mesa_banho,7,-3,0.3345157069262517,0
604970dd9342c16efde4207c42f38f2d,RS,telefonia,9,-14,0.29308918638678566,0
57cb57d559e32eab26b8eeaec5514b3b,PR,moveis_decoracao,6,-6,0.36381324454811625,0
0e1756f57187e203c6151ebe990fa670,SP,esporte_lazer,17,-14,0.3623942963137969,0
db68ee136b9cb2c16d74fa11a7395e5d,SP,telefonia,7,-7,0.40916772829617676,0
ad24829ce0c8cee4466dc8ccab393aba,SP,automotivo,11,-16,0.44470178757560214,0
7a094f321857b6925fee399192bb5ebd,SP,beleza_saude,9,-26,0.2855994865635711,0
1c3680cf7c64b8f0419ae839d0a44db6,SP,utilidades_domesticas,14,-9,0.4327331812111746,1
0c51264bdcbe5893081232bba640dba0,MG,moveis_decoracao,11,-16,0.2889128852862477,0
284b3707cd4351c728d8d59db0ce2c45,MG,,16,-17,0.4842498325798403,0
ba67c6b69ba40e05d03595b0b0730437,SP,brinquedos,12,-19,0.3486809380804207,0
fd6ae3b1149c4a3a920086befc628e3d,SP,bebes,7,-11,0.4218908896679707,0
c0800c1006480bed22d5ec0b593c2cd0,SP,utilidades_domesticas,20,-11,0.41907144784268424,1
fc14039d9862e0c47917cbb337d06b64,DF,informatica_acessorios,10,-15,0.3772273508142521,0
b154b6c273af25ad4864ee4dcf0e47b8,SP,brinquedos,11,-13,0.3220303489892321,0
35ebb30703c580bffd812a097d59945b,SC,moveis_decoracao,4,-29,0.22192295741472792,0
e10cd38d4b2c2c6a369d7e4a15645aee,SP,esporte_lazer,11,-9,0.4316079453324905,0
a01ca80edfd6ef1c7acefbef55ac7031,SP,malas_acessorios,24,-17,0.42302510000536575,0
ebb17d52f687e249ea4c82b179752cdd,SP,bebes,13,-15,0.314054178091244,1
160785e29f32dad981f631989203a58b,MT,utilidades_domesticas,10,-8,0.3060865929185573,0
ec6cefe08111fd7ada75b6c9af232fad,GO,telefonia,14,-22,0.31704254567893075,0
587625eb2ade3b78389f7a0aa07d1849,SP,livros_tecnicos,15,-14,0.759397381966289,0
5f5f8f264b5202f9bf45ae2ea217572d,MG,construcao_ferramentas_construcao,7,-25,0.37705478275608667,0
a3897184827e7280957d9201ebb90da0,SC,moveis_decoracao,34,-5,0.5331055325669906,0
e12fe57998130b5374d8c1a89d367c04,SP,moveis_escritorio,15,-11,0.44480087565994425,0
71dc9d3a6d378bbde8b7629eaae7c3a0,SP,utilidades_domesticas,10,-9,0.4363568336387149,0
85f56614259f06af1f2d8233109511b4,MG,fashion_bolsas_e_acessorios,5,-27,0.30078638765123766,0
4259e68b0021b91e05471e07a45c813c,BA,esporte_lazer,2,-13,0.27110224610668926,0
7c2b6d703df465adcb5f9761983b1c21,SP,cama_mesa_banho,7,-5,0.4474355624745905,0
3f330c606a285a5bd1cf10b860dd6302,SP,cool_stuff,25,-2,0.6472606775993198,1
24536ae68dcaea969641d76fc4cc5e4a,SP,pcs,4,-12,0.4296788243297939,1
8229a9e93c5278241e605ea0b839e262,SP,cine_foto,19,-8,0.4780829715137897,0
4f281ef289adc50c1d9b0e5268a71354,SP,papelaria,4,-8,0.31930413250294026,0
83eee67c21d596a653687afe2c8ebad8,SP,alimentos,6,-14,0.3744974315223436,0
0707e2f91c707859b79e711d852150c8,DF,informatica_acessorios,22,2,0.8047435861288754,0
daa31883279538aaa2097f19342c2b90,SP,beleza_saude,9,-14,0.23205673241217165,1
f461365902fbac0de671877edd6649f1,RS,ferramentas_jardim,18,-15,0.34484871665598965,0
9e1875fa0cf820137eeddfab7245ebb4,PR,cama_mesa_banho,23,-1,0.39757827879291097,0
3947f8b579143e1289ebaf01ff3dd6ad,SP,cama_mesa_banho,5,-13,0.3954547597036145,0
1c17925c49f9d7785ecc1febf7f30363,RJ,utilidades_domesticas,10,-22,0.3682332168730479,1
91d231727ec821bb32a0a1a769441318,BA,moveis_decoracao,10,-18,0.3926658552819555,0
b9fc3fbace8f69b00c2f461cd3422459,SP,informatica_acessorios,5,-8,0.3140838400284339,0
d3dd51abe467d226f8be61f48388eba2,RJ,relogios_presentes,8,-3,0.4934079522072039,0
b8cca6dbde564f578882fcbda8e6df2e,SC,cama_mesa_banho,9,-20,0.33973973624479165,0
91711692ae6735d80d347c000533637f,PE,brinquedos,8,-7,0.42779223115855614,0
763535b0c06295b76a722375e74ff694,SC,fashion_bolsas_e_acessorios,10,-27,0.36740741357547724,0
5c9c7cfebd7a15f81479083d70636f51,RJ,beleza_saude,13,-10,0.37830840642532737,0
bb903af0ad020f23de12114a1c74a2aa,SP,papelaria,3,-8,0.37389921132360915,0
02b57c07010db3ded50936152756a6e8,RJ,moveis_decoracao,6,-10,0.40996985793540247,0
dffb9004059a7aa9a84571480d7a1c0f,MS,eletroportateis,9,-11,0.2766636996981267,0
c6b9d214855dbd27b6a58f9738425f62,RJ,fashion_underwear_e_moda_praia,13,-16,0.38598646424641486,0
2075dec2fbf09cb75f0bfb8140aaea7a,SP,fashion_roupa_masculina,8,-6,0.3540263111064837,0
c818ed0d99c7998f73659bd934936177,RJ,fashion_roupa_feminina,6,-24,0.39059920320333813,1
ef5081a78b9104b6c1ed39fb47eceaa6,RJ,telefonia,6,-20,0.3386576017535911,0
d5e6b060ecc28faa0d97b0202f739106,RS,cama_mesa_banho,10,-10,0.4500347513683845,0
82e378ade53cb79a30a29810af3fa44c,SP,eletroportateis,13,-8,0.47043554107497276,0
9e67cdebb306f743bc4e3b1064f93cf7,SP,alimentos,15,-13,0.4972058684645467,0
ea4b3348c9c09725a44c9a44a0fad89f,SP,papelaria,18,-12,0.4342422305812278,0
54fa0e4cca081fc9d0a5c6759cc53adf,MA,beleza_saude,16,-9,0.5474867407479141,1
d587d9ba27c8eab0ace515d0b3476d67,SP,automotivo,10,-15,0.48456745320166816,0
fd26a8e314b26ecd3011f9d6ec17e7c2,PR,eletronicos,4,-6,0.40280786317570133,0
55ecd90110224e06df49c5cd8a6d3901,SP,,7,-20,0.22961377888720994,0
783a40d000d79fb04de5aaf89cf7f69f,PR,bebes,18,-3,0.4839392125426151,0
79aa91e33030a170c2baf3c856d3bfdc,SP,cama_mesa_banho,13,-7,0.41994824110824885,0
,,,3,-9,0.3515234065387018,1
637617b3ffe9e2f7a2411243829226d0,SC,bebes,8,-22,0.3770898001327407,0
37d93a1b01875ccff7ffb170b763b796,MG,moveis_decoracao,15,-9,0.4025643024147498,0
2613fb342bec59126f9c5180a5bc95ec,SP,moveis_decoracao,6,-17,0.26469812817266947,0
14b8b441b89cdc057ecd6160b56aa1e6,RJ,telefonia,10,-27,0.45330677091621924,0
7eb5250ca7b7e2436c5114888c655c1d,RJ,perfumaria,40,-6,0.7562011020517061,0
366446679f4ddbffb2d8934f1abef1f8,PR,livros_interesse_geral,25,10,0.8727478874479151,1
c0d7ffda628810fb83a35a91d1a21887,GO,automotivo,13,-16,0.32783301378264984,0
68a688be62a4e82e6f8450c215d3fdae,SP,informatica_acessorios,17,-22,0.42453977511118857,0
d8b7feebc9066935b2a7f7002abb4e43,SP,telefonia,19,-8,0.3265309475710229,0
6d0e0305d6f6df15685493270ac1d986,PA,papelaria,10,-25,0.3471198340338119,0
64ab2c6839851c83db137182286cd9e2,SP,informatica_acessorios,13,-13,0.4853266322280033,0
1ee75dd3dc1076b563a223486e86e7b9,RJ,telefonia,18,-19,0.3663358331163488,0
d4d140e1cbc20856440a8343432848c4,RJ,moveis_escritorio,22,-14,0.5171246493161464,0
b01daae956b23211a3dd59e8c287ca32,SP,cama_mesa_banho,8,-14,0.361431224970981,0
883a45f636d1eb15ebedd842b99fa364,SP,informatica_acessorios,11,-17,0.3394011181929699,0
52829e9959fca34bf525c9e260e69e55,MG,informatica_acessorios,9,-23,0.31120186595867183,1
7b4fb0197b18a0fd0e75f9e44b3fc757,MT,beleza_saude,11,-18,0.39657582813344194,1
04e86e883a36a0775ecb4f34f581770d,MG,fashion_bolsas_e_acessorios,15,-10,0.44915291725280687,0
907ccd3dfa00fa686c55005689b891e1,MG,perfumaria,7,-16,0.2891138292672161,0
5cb2e7396780669f8f84f6c2fc3c52a4,RJ,beleza_saude,8,-29,0.2425474434436006,0
b853d0fe429d120944fac713bb879e9e,SP,esporte_lazer,13,-7,0.3394422905699996,0
c603e35e0405eadd985e681f1a8c95d5,RJ,brinquedos,2,-7,0.2778754078638458,0
4a7676ed277c46594e4bc347c5be54df,MT,moveis_decoracao,13,-6,0.41998911544300804,0
986581ef421476a1ff5edb2d73327d66,PR,,7,-7,0.3201748753853292,0
c76b8b4f31097feb8351e62691177012,SP,cool_stuff,12,-17,0.3992509933066823,0
797537628c3c851dcbc329039f6a37f3,RJ,eletronicos,5,-22,0.513999574545885,0
0e85c36b701220fa1147e7e7012974dc,RJ,moveis_sala,5,-8,0.4474104331037936,0
ded094084602b9a58f2615372fd3a99b,MG,relogios_presentes,7,-11,0.36404524033826574,0
77c75c0f9b0b1c5417b62c696c4734e5,RS,eletronicos,12,-8,0.4483411888762868,0
f3f436a397e0d4d39a607a4f7866668c,MG,automotivo,11,-13,0.3228768634670259,0
75da883b23f0ee17fc5811bc5573d225,MG,moveis_cozinha_area_de_servico_jantar_e_jardim,13,-9,0.47013999425303854,0
d38d019bcc105fd93c466326b28488fc,PR,casa_construcao,12,-14,0.5052772417926056,0
954432a2b2661b54eac000446dfde330,SP,ferramentas_jardim,25,-3,0.6495229657081879,1
f2f276797fe0c5bb220e8fceefd0220b,SC,relogios_presentes,9,-13,0.3500840032833649,0
79b283376b6379e1ade8a3f3d127be4b,RS,moveis_decoracao,12,-28,0.25682460401098867,0
7d666b83ead768ecbc15773ef8ef6c42,SP,informatica_acessorios,5,-16,0.3077799189847577,0
5f0a629aeece4974825fe52949c74603,SP,fashion_bolsas_e_acessorios,13,-12,0.5097170853998789,0
c575d4ac51a449488b640e19092ab952,SP,consoles_games,12,-7,0.4882360159008784,0
38a747fb2e7915ca7157237088020cf1,SP,relogios_presentes,17,-15,0.6756012711792075,0
8d0b3f3857cad208492c3819a7a00d19,MG,informatica_acessorios,25,-6,0.5032007083577402,0
3322f81bd149a446356f03c9803665cf,MG,eletrodomesticos_2,13,-2,0.4561189138092001,0
56301ae69daec31f44fa405fc3a09518,SC,malas_acessorios,25,-10,0.5109908594053931,0
79a29a6cac0403ad0d0b5390f5bbf1fa,SP,relogios_presentes,15,-2,0.47965057929514526,0
95bf775f5db872acb7ac9cf5cdbbc292,SP,ferramentas_jardim,11,-15,0.35114197176978645,0
0d80d0e27b1dc1e7eab3528b17464069,SP,eletronicos,13,-7,0.34892316673686663,0
99ea7632d208206d6bdb4a77aa69f4fd,SP,telefonia,33,-5,0.6726237529083705,0
1e7666fef7090957578fd3a4b58cf9ba,SP,ferramentas_jardim,16,-11,0.4836490385029837,0
7b88b6206dd4a32a6d7301d8d6973303,PR,ferramentas_jardim,7,-13,0.40432290433444595,0
81039bb5e28d76cd6757558d5800a617,SP,fashion_bolsas_e_acessorios,2,-19,0.225827380910109,0
b64c467f4c3c4270ca94367a26503be2,SP,moveis_decoracao,6,-7,0.39659018468441737,0
2d7259ea0267605a75c5d2a55c1470bd,SP,esporte_lazer,9,-8,0.35422856717778317,0
37f6e52783daf8d5b0a61c8876c23b38,MT,moveis_decoracao,19,-3,0.46096602167428985,0
2ca369587935712412b0097c8b319bb6,RJ,moveis_escritorio,6,-8,0.4069167957300753,0
9d415b5c7f8cd03fa65fc34316a8e2f9,RS,relogios_presentes,10,-4,0.3802121057301414,0
28a90e83ad0833466ffd4c3fd14379aa,SP,cama_mesa_banho,6,-16,0.3647469090979252,0
b9385ac2c4b80d5339b96a2593dd84cb,SP,utilidades_domesticas,5,-19,0.35964171385597404,1
68986e4324f6a21481df4e6e89abcf01,RS,informatica_acessorios,11,-13,0.36511593572782913,0
92be217451e443e50d816ab21286d00d,SP,malas_acessorios,13,-18,0.40968493706387515,0
5138967f3495b0b86c11eb58abade91b,DF,perfumaria,19,-14,0.4732911520672314,0
7d8fb4d046d76c289bd66eb341bee09e,SP,cama_mesa_banho,9,-20,0.6433053825540845,0
2bf72423c933e87360d57c946d11877b,SP,esporte_lazer,20,-6,0.42637763433812853,0
48ad27781313137346ab40ec8685194a,MG,esporte_lazer,19,-6,0.5235130059220067,0
7e77eb1830c5ca91d26012b8e0fed483,RJ,automotivo,4,-16,0.3741255612956657,0
9905ce059e67949360fa1d140a67df29,RJ,livros_interesse_geral,5,-27,0.4170462960565704,0
ffe2b9e50ccbd9695f42c906f6d9010c,SP,perfumaria,12,-4,0.38278157108146205,0
0beb6d45320a3ecbd50c0b5fc7d8dccb,RJ,eletroportateis,8,-15,0.35181009175810707,0
4cd02e8d4d592a91c4c7c1eac9fb7660,SP,esporte_lazer,10,-22,0.2052952536527262,0
7b3f7b1f639917b41e0caae96643d596,RN,perfumaria,50,25,0.9632262650110648,1
4fdddb85c674036842fa2c86494e8890,MG,beleza_saude,10,-23,0.4023557179186297,0
bc3053323265f6f77fe8744affba5e8e,GO,automotivo,16,-7,0.33776634106070774,0
756fbe4ee70c4866a3cfb2facf6d7ec8,SP,cool_stuff,41,20,0.9448900199784203,1
b68feda578fe41870ba7a14082ce03fa,SP,consoles_games,4,-12,0.3628656931826239,0
ded4e6e4d721200bd599d81e5b29901f,MG,bebes,8,-18,0.49443524835958447,0
681a34bb485c77196838976dbbbdf8d7,SP,moveis_escritorio,24,2,0.9170490423079327,1
6df2cfb6624c3e0b13775087f1cda182,SP,cama_mesa_banho,8,-18,0.3123090643102311,0
84a4ebdaf1a5e3706587f226cc804dfa,RJ,telefonia,10,-14,0.4505814243964103,0
6cdc6614473c4e81f86feff55e54d964,RJ,cama_mesa_banho,14,-5,0.4113151209119947,0
6c28b1d1bade1e274dc893aaf8b0535d,SP,cool_stuff,4,-13,0.305353333418001,0
6e821c1f2504ac8ae2e154ab1e4f933e,SC,esporte_lazer,8,-26,0.3702013846063921,0
68ad0ebee3a67c4fac46dd25a0008850,GO,informatica_acessorios,3,-7,0.258445049212535,0
535981e0e0cb431bfd3a85a4279f03d9,RJ,cama_mesa_banho,2,-5,0.21036895536240763,0
5361ae7742cca11bdce02eba111d345a,SP,telefonia,4,-12,0.37737856344203013,0
bb8b33cf13619f7da613f72bb3bbc849,PR,papelaria,9,-14,0.37123472721835965,0
eb73628992e7d5099384b8016d82e775,SP,utilidades_domesticas,10,-11,0.30248233949556336,0
eb16f27e232c80b012a9b0f0d95a9f67,SP,relogios_presentes,9,-22,0.369294638066949,0
79fea4eca2e5b9c77d549cbcdc60c8be,SP,utilidades_domesticas,16,-17,0.5084105665696227,0
a85ce89cbcc514dfe135de0036be45db,RJ,relogios_presentes,21,-16,0.381269908874222,0
ff1c777a8addd690846357ab7d2adf5d,SP,fashion_underwear_e_moda_praia,13,-7,0.3361120673803773,0
39147bdfd750c2d950429efe16ea6cf7,RS,livros_interesse_geral,5,-8,0.29330802350975926,0
4ff9568983067986fb26a752b22004d9,ES,brinquedos,16,-8,0.37233748757035207,0
dd381329189b25cc931a46e975159655,SP,cool_stuff,6,-8,0.34042619518524597,0
01d0aabab5da85da61bbd4d40882b82c,PR,telefonia,11,-7,0.3706358158856324,0
92719f3b4fbd484515110bfc47e8a808,AL,telefonia,8,-15,0.4399370518184973,0
92884edd98a00a25b34deb79365a7c12,PR,cama_mesa_banho,14,-13,0.36512357256739575,0
9f7b176cfbef1c9773aa351fa964e124,RJ,informatica_acessorios,17,0,0.866903308266075,0
3b7d1e0e59ead2c1080ad04f835423b9,SP,papelaria,12,-18,0.36401653087815494,0
2480f727e869fdeb397244a21b721b67,SP,ferramentas_jardim,10,-25,0.40992233421647156,0
3b525abce4eeb08f96537636dc59dc2f,SP,,4,-23,0.23063324488717263,0
d205894f6421e164996e5cc460dea4ff,SC,esporte_lazer,12,-17,0.3736991863061347,0
b149455fa7496682b0416179a74cb8bb,SP,moveis_decoracao,9,-13,0.3971794315300885,0
bd80b9345b95ad0a5ce3c064ed1b978e,RJ,automotivo,15,-24,0.4555791474614232,0
83d4cdc8d1407f164545f19c29fda95f,RJ,esporte_lazer,21,-16,0.48111862348111234,0
87cbf7ffbc8a1c96b554c759e6a6f5b0,SP,malas_acessorios,12,-3,0.4885217390613218,1
503a416fb4261893e74138567c7138a5,AM,bebes,6,-7,0.4227305903199,0
c52fc1fc33756cfdee5d0cd6fed55765,BA,perfumaria,16,-15,0.31327548582687154,0
5e9f1a71f53f74f8c4e829ffbb4b52e9,RS,informatica_acessorios,13,-8,0.2679562062803452,0
c1a5798b5aeecb07fef65a224caab385,SP,utilidades_domesticas,5,-6,0.2165485578104731,0
fa5d14fa4f6dd2527b10d4d1dab415c4,RS,livros_interesse_geral,4,-11,0.38358971011194604,0
f54985d5e0aa25e89765a7f3c1d7c445,MG,fashion_calcados,12,-13,0.44418284093982846,0
a10b5cf95e016d8abd403c05970234a0,SC,moveis_escritorio,23,-6,0.5348539070831388,1
50325859f3cbe1386e11e8a253ac1068,RJ,perfumaria,12,-13,0.3894994935249073,0
64dd971db884055dffb6e94214b130ba,DF,beleza_saude,19,-11,0.40463014347867665,0
b9e69989a006047e2c8ee665b51b10db,MG,perfumaria,6,-17,0.28830167003693236,1
c65ca254bd0c624c11dd60d92955c989,PR,brinquedos,13,-9,0.2839481055614627,0
fbdf13b5cfcd66dc81e7fc629df1877e,BA,casa_construcao,26,-14,0.612108178782181,0
b0c79f808d274a5fb07f15350111d490,PR,relogios_presentes,18,-3,0.5259850183150588,0
dcaf612dbd866a980d731b8a1b8fce59,SP,perfumaria,34,-14,0.7431599659476033,0
7af8a0c8e4cb2beca3bd2f5e3f4cf340,PR,moveis_decoracao,13,-13,0.3114213718725904,0
90c12c43daa0435fe23b69ff3f76d8ee,SP,beleza_saude,9,-12,0.4573512903515769,0
c7474786cc1c0759264e3e6c464d21c6,PE,papelaria,14,-15,0.5983049334677322,1
1f581d9e91f4d965a817a69d1bc25f74,SP,eletronicos,15,-15,0.40663094731198746,1
dd12d75147243738f174edd9249b4d31,PR,perfumaria,26,1,0.9001695210303733,0
6e91641701a7e08771aaaf514d5f7ad6,SP,moveis_decoracao,9,-18,0.3729917052817867,1
953e5c1feb295e2fc31bcc8ee7a9f58e,SP,esporte_lazer,4,-9,0.3029237041278639,0
3022b6c855879429f3e89d2927384d91,RJ,cama_mesa_banho,15,-9,0.47719755773369504,1
d836fc392b89243c807bf3366c68fbee,MG,brinquedos,17,-9,0.37672429401033275,0
425dece5c02ae29542005b6c0a9c3b63,MG,beleza_saude,5,-14,0.3179851206588234,0
1595ad12e30eb87fdcd5fc501f7f93e9,SP,,7,-15,0.49511583014952176,0
bcb9cb204fb7137dcb5dc3fdb94f11e5,SP,moveis_decoracao,12,-8,0.3332201308888862,0
a6ef08d145dd686f85530958e1100ea1,SP,telefonia,15,-14,0.36344498197288394,0
97ae631fa495a9b1e3a4b4f14379846c,SP,pet_shop,15,-14,0.4504830112528216,1
06d6b5a626ba890f56dae296e1384f75,RS,beleza_saude,20,-8,0.5666954477915851,0
413158eae01863d8624661dc2aafcfce,RJ,cama_mesa_banho,10,-16,0.45891782573820494,0
0cf7571add1c69ad1e6c35589c2a8876,MS,telefonia,5,-12,0.31731116613141985,0
6386b8aabb7f032b77475740cb035e86,SP,esporte_lazer,2,-11,0.29015394064186656,1
c97b6271a445cec849420383547b34da,SP,moveis_decoracao,8,-11,0.34121490022703727,0
f1a96431843abf74cfdda6b6307971fa,SP,telefonia,10,-14,0.23475767704030806,0
cb71499c074fd6946adf7562f592ac25,MG,informatica_acessorios,16,-22,0.34136924408445524,0
e56a1cb152fd9b915de07e0f4f5b462b,RO,pcs,52,24,0.959007696670909,1
d92658650a56cb92f81df5c404505eb5,SP,brinquedos,26,-10,0.45993075042327597,0
ed00da1e5d293d3fda249e4df6036035,PE,beleza_saude,9,-12,0.3207833342542935,0
4c29d54811a81ce9d302617b04f7800b,SC,moveis_decoracao,3,-9,0.33445051331394643,0
3765df8b607992dccb4268b1e535c162,MG,informatica_acessorios,9,-20,0.3379802008167836,0
7e2a281f24e01c2b6eb30c545bebb7ac,PR,telefonia,18,-16,0.4432132666227698,0
b7cc3826f155315673c017a521913615,SP,relogios_presentes,7,-9,0.32956954080774736,0
728935946b7371d6bf3c484ce0ad4ff1,MG,brinquedos,11,-21,0.30116967714161125,0
8dcb7601ceb0b144a5fdd0055b91ba28,SP,musica,18,-12,0.9275274716027758,0
da7c8d10be75239ed8393bba1dcc4ca0,PR,informatica_acessorios,6,-12,0.2975491343111934,0
be51f350648201f7d50862749e0d4355,SC,ferramentas_jardim,9,-10,0.5916192000299546,0
741d2cc8f5697d6dad48097792babbe2,PR,utilidades_domesticas,20,-39,0.5480073266103656,0
62e177f7144113315a7baf514a10e307,SP,moveis_decoracao,4,-14,0.335176341055314,0
a7664a67c4bc3ba9f5ea7d49cc369034,MG,,6,-13,0.33896761104382095,0
2c3c322c51f8d1a0da8e2de75db68341,RJ,beleza_saude,24,-1,0.5266057444827286,0
f7a1e468985217906faa7ad93b8a3f38,SC,informatica_acessorios,17,-13,0.3643223762396608,0
cd3e9759dc483946db2133168746fddf,MA,esporte_lazer,10,-9,0.3332172563903891,0
08fa07327488ff39829511ce36ed3e32,MG,beleza_saude,14,-13,0.46071281732550196,0
707c884622a611c1c2c7b247c01f0121,SP,informatica_acessorios,8,0,0.7309390822215556,0
9fce7686189bb24e89065a148fa26927,MG,informatica_acessorios,6,-8,0.2401786845602852,0
4ae799c0965abd10cced20e74295101d,CE,relogios_presentes,5,-12,0.29773023227344864,1
1c09d927a885842107b1ffa9c65cc5ca,RJ,eletrodomesticos,14,-20,0.3647539225386683,0
3fe0539e577c4fbfd80fe4cefb8abc0d,MG,cool_stuff,8,-17,0.3242638056445858,0
041829597c49c92cb66b0e5813936286,PR,ferramentas_jardim,10,-14,0.4263403581224053,0
1af11afc40559c3d542c842db8248863,SP,utilidades_domesticas,6,-15,0.4328209184812838,0
ed7d20ff07724a8c068aff6e6d621796,SP,cama_mesa_banho,7,-16,0.2545267364032189,0
2b86248935bc0815bedf6857267be978,PR,eletroportateis,5,-19,0.3785435864315423,1
7f9cd52ad1ff3569254091c513fb552e,MG,papelaria,15,-13,0.3765594484922894,0
460ef4237e6579e9b59b6b313f96b825,RO,pet_shop,6,-23,0.33396910644381006,0
37f74ee624eec2d1ca28deaa62d04602,MG,beleza_saude,18,-9,0.42233556216091056,0
d631ff71a4160145d9473055d6cf74fb,SP,utilidades_domesticas,15,-13,0.3591322649717393,1
cf9d149b8f8e534901d64f8b10320133,SP,instrumentos_musicais,6,-34,0.39731429284367925,0
b6373737638442df0342f512435488df,RJ,eletronicos,10,-12,0.36173941117926994,0
c71ee8376af932d723ef73120320af53,SP,moveis_decoracao,2,-12,0.33273337416854015,0
53d87cd7f6e019f2691e10d60fb10932,ES,cool_stuff,14,-10,0.4109854222960942,0
adbbe31eab3ec8799e71b8fd89956464,MG,moveis_decoracao,9,-15,0.31352246343177903,0
121dbde7d88c82adc886e26b28552ef7,RJ,pet_shop,9,-16,0.4581345764740508,0
9b555fa3c1a9ac79415e947cde8180bd,SP,cama_mesa_banho,11,-15,0.5634381830449071,0
e4a15d634030ab198f2c262701ef1a43,RJ,climatizacao,6,-4,0.36247490507097313,0
c805a38699c19dd700dc3215d25ed7f5,SP,climatizacao,6,-16,0.29551803961782674,0
8e6f75525b0560b96f0391f462dbb959,SP,automotivo,10,-13,0.7576456009635484,0
ea478babcce555886b89e947325ceb48,SP,beleza_saude,4,-13,0.19842764496210008,0
a9db19260d4597e49840ec0146f0d3da,PE,telefonia,47,24,0.9474122342302045,1
0f4e0cf683934cf2cc6b45a24b386a14,MG,relogios_presentes,7,-11,0.4103960946958964,0
7e722bfc2987b03c9f86dc14857dabba,RJ,cama_mesa_banho,9,-6,0.3709221567457625,0
3a57e4aedebab3c2289a8aa44e405ec0,SP,beleza_saude,10,-15,0.3400285148231375,0
69294a1f2dbe29a54c3a9c2421831d14,SP,informatica_acessorios,23,-24,0.48990295193200717,0
c84b66bfc6edd6b56325d5342ec421a0,SP,telefonia,5,-14,0.2902364186372255,0
376a342d70faa7a733b871acc701def8,RJ,ferramentas_jardim,7,-16,0.26321912256723023,0
2d5d83348a4d3d36d75a5dd807eb21e2,MG,beleza_saude,8,-15,0.37081673096036705,0
e681b9d741ce6a1913e86b6351105a55,RS,pet_shop,11,-17,0.4869171505666518,0
0c78080d6694709647442e7efb1d2a5e,RJ,esporte_lazer,58,26,0.9780575785630369,1
fcc0c3371e0af4947b6b4c013ecc6e35,GO,relogios_presentes,20,-8,0.4596056590988883,0
8b06c6beb946868da80b3d6c18d20917,SC,informatica_acessorios,24,3,0.8689973153449744,1
0e3101d26015f1df99a269aeb3fbb02a,PR,automotivo,4,-13,0.36992192620957565,0
2ffc70ec1398e16897e15c034ea5812c,SP,beleza_saude,7,-10,0.4204134487921595,0
432b94fc93fa7876de3b78bd99ddc053,ES,cama_mesa_banho,2,-19,0.2637194706039033,0
df23ed2daa7af696a5334c284dbc13ba,RJ,esporte_lazer,23,-3,0.5025242963619029,0
ed1907be7ed16822efc6ac9615b2deae,SP,cool_stuff,6,-7,0.34599780639343414,0
df71a04c6a6a25fb6a6a94f30fa7354d,RJ,moveis_decoracao,17,-12,0.5256680203814954,0
259755d38865ba5eb5781ad6e24e0be9,MG,brinquedos,7,-14,0.4222632230023013,0
3e43e4dedffaf5c15e579786d0b5317f,DF,utilidades_domesticas,33,8,0.9395397686219531,0
32c7cc7d74701f67ffcb3b3a888de86c,SP,relogios_presentes,10,-15,0.5225290091968501,0
d0c7cbf522cc8fd33f0eede7f124db41,SP,telefonia,11,-9,0.4737277146399307,0
203dbe40ec45996d84616718e573d60f,PR,,1,-9,0.24561796686576773,0
ad6d3a18d2c834c332464ee72c2131cf,SP,utilidades_domesticas,7,-15,0.4202543700260789,0
293f88e33dd760720e689b394b3fadcb,SP,esporte_lazer,7,-16,0.46816039684102784,0
8759d467df07f1bc2c4593e411959c84,GO,esporte_lazer,10,-3,0.31720992808995685,0
39ed3e039306a582ec28f1f997cbff75,RS,papelaria,22,-6,0.5337726640941918,0
5407dd425b0427513c6f63025414fb33,SP,bebidas,11,-31,0.4398112571428607,1
8f8a31db8b3bd96e4b989ce2afcdee9b,PA,cool_stuff,18,1,0.7973447655382621,0
b9555bd71c90a01a953792e5f2af95c5,PR,utilidades_domesticas,8,-21,0.2949445654627762,0
87bad43228f375c518a80fd2cdec8e17,SP,informatica_acessorios,13,-5,0.4630037123455378,0
0be2b6c22a3cd022d2986721e1faaafc,SP,bebes,27,6,0.9204800806065846,1
79ba9ff956399f8ca9eaa802139851fd,RJ,beleza_saude,12,-1,0.486287826945124,0
b9fa782d4918580e25b6e3b516a55710,SP,cama_mesa_banho,9,-23,0.31233162638799256,0
c55952869834f4b020085963bd0cd2ea,SE,beleza_saude,2,-6,0.2285762060411386,0
134141b15902a79a3932a6f486de499a,SP,telefonia,9,-24,0.6345630818136778,0
21ccfd8ee777c40d2407604c5ddd2db1,ES,,5,-8,0.32940102982452885,0
da623e7139d6c03919f9e5bac910bbd3,SP,livros_tecnicos,28,-11,0.7031542829955169,1
434b90dea540070a2a53a26185a29552,SP,moveis_decoracao,7,-13,0.4338863487537142,1
84ce3bfa332a0a5e57045f91f6dce21e,SP,cama_mesa_banho,8,-7,0.3189999724179783,0
